,name,id,most_freq
1267,Oro Eight Stars,86339,"[('alcohol', 5), ('sweet', 5), ('malty', 3), ('light', 3), ('white', 3), ('clear', 2), ('grainy', 2), ('caramel', 2), ('oily', 1), ('frothy', 1)]"
1268,Castelo Hard (Blue Label),196935,"[('sweet', 5), ('caramel', 4), ('white', 4), ('grainy', 2), ('hay', 2), ('malty', 1), ('clear', 1), ('alcohol', 1), ('medium', 1), ('cloudy', 1)]"
1269,Castello High (Red Label),196934,"[('sweet', 6), ('clear', 3), ('caramel', 3), ('white', 3), ('malty', 2), ('medium', 2), ('fruity', 2), ('alcohol', 1), ('mild', 1), ('dry', 1)]"
1270,Luxor Nubia,71661,"[('sweet', 9), ('black', 5), ('light', 5), ('bitter', 5), ('dark', 4), ('brown', 4), ('malty', 2), ('roasted', 2), ('leather', 2), ('licorice', 2)]"
1271,Stella Export,3064,"[('light', 4), ('white', 4), ('beer', 3), ('gold', 2), ('clear', 2), ('smooth', 2), ('fruity', 2), ('dry', 2), ('bitter', 2), ('bread', 1)]"
1272,Luxor XXX,71662,"[('sweet', 8), ('white', 7), ('alcohol', 6), ('malty', 5), ('clear', 3), ('medium', 3), ('light', 3), ('metallic', 2), ('beer', 2), ('smooth', 2)]"
1273,Stella Premium,3057,"[('alcohol', 4), ('white', 4), ('beer', 3), ('mild', 3), ('light', 3), ('clear', 2), ('sweet', 2), ('alcoholic', 2), ('medium', 2), ('fruity', 2)]"
1274,Pharaoh Lager,209979,"[('beer', 6), ('straw', 2), ('gold', 1), ('sweet', 1), ('light', 1), ('dry', 1), ('white', 1), ('bitter', 1)]"
1275,Gold Berg Gold,196936,"[('malty', 7), ('grainy', 6), ('sweet', 6), ('white', 5), ('medium', 3), ('cloudy', 3), ('hazy', 2), ('alcohol', 2), ('oily', 1), ('clear', 1)]"
1276,Sphinx Classic,196855,"[('sweet', 7), ('white', 7), ('light', 6), ('malty', 3), ('grainy', 2), ('metallic', 2), ('medium', 2), ('cloudy', 2), ('dry', 2), ('bitter', 2)]"
1277,Luxor Classic Lager,54711,"[('white', 7), ('beer', 6), ('light', 4), ('clear', 3), ('sweet', 3), ('malty', 2), ('grainy', 2), ('straw', 2), ('metallic', 2), ('medium', 2)]"
1278,Luxor Special Gold,54712,"[('beer', 5), ('malty', 4), ('sweet', 2), ('apple', 2), ('white', 2), ('full', 1), ('red', 1), ('clear', 1), ('grainy', 1), ('grass', 1)]"
1279,Meister Lager,3058,"[('light', 7), ('clear', 5), ('white', 5), ('malty', 3), ('grainy', 3), ('sweet', 3), ('wet', 2), ('alcohol', 2), ('fruity', 2), ('gold', 1)]"
1280,Stella Lager,3056,"[('sweet', 5), ('white', 4), ('clear', 3), ('bitter', 3), ('gold', 2), ('malty', 2), ('straw', 2), ('beer', 2), ('hay', 2), ('medium', 2)]"
1281,Sakara Gold,9443,"[('white', 5), ('clear', 4), ('light', 4), ('grainy', 3), ('sweet', 3), ('straw', 2), ('beer', 2), ('gold', 1), ('heavy', 1), ('malty', 1)]"
1282,Meister Max,9441,"[('clear', 5), ('sweet', 5), ('beer', 4), ('white', 4), ('alcohol', 2), ('metallic', 2), ('gold', 1), ('malty', 1), ('grainy', 1), ('straw', 1)]"
1283,Sakara King,74955,"[('sweet', 15), ('alcohol', 6), ('white', 6), ('banana', 5), ('light', 5), ('malty', 4), ('clear', 4), ('medium', 4), ('gold', 3), ('straw', 3)]"
1284,Al Ahram Birell,7996,"[('sweet', 8), ('white', 5), ('clear', 4), ('gold', 3), ('bready', 3), ('beer', 3), ('honey', 3), ('light', 3), ('dark', 2), ('grainy', 2)]"
1285,Cadejo WAPA,205232,"[('light', 5), ('fruity', 3), ('white', 3), ('bitter', 3), ('hazy', 2), ('clear', 2), ('grainy', 2), ('bright', 2), ('grass', 2), ('hay', 2)]"
1286,Cadejo Roja (Red) Ale,205231,"[('caramel', 7), ('hazy', 4), ('amber', 4), ('red', 3), ('beer', 3), ('honey', 3), ('light', 3), ('fruity', 3), ('dark', 2), ('pine', 2)]"
1287,Cadejo Mera Belga,259383,"[('spicy', 5), ('light', 5), ('white', 3), ('hazy', 2), ('clear', 2), ('lemon', 2), ('beer', 2), ('fruity', 2), ('gold', 1), ('heavy', 1)]"
1288,Cadejo Lupe Reyes,242930,"[('bread', 1), ('barnyard', 1), ('coffee', 1), ('butterscotch', 1), ('complex', 1), ('banana', 1), ('vanilla', 1), ('toast', 1), ('red', 1), ('chocolate', 1)]"
1289,Brew Revolution Mercurio IPA,176435,"[('grapefruit', 2), ('heavy', 1), ('balanced', 1), ('lingering', 1), ('light', 1), ('caramel', 1), ('amber', 1)]"
1290,Brew Revolution Nyx Black Ale,183608,"[('coffee', 4), ('black', 2), ('vanilla', 1), ('beer', 1), ('white', 1), ('bitter', 1)]"
1291,Sivar Brewing Company Premio,526141,"[('malty', 1), ('caramel', 1), ('amber', 1)]"
1292,Brew Revolution Maupihaa,182915,"[('spicy', 3), ('copper', 1), ('heavy', 1), ('complex', 1), ('vanilla', 1), ('red', 1), ('sweet', 1), ('beer', 1), ('pepper', 1), ('clove', 1)]"
1293,Caminito Chocos La Rosa,222363,"[('tart', 1), ('sweet', 1), ('beer', 1)]"
1294,Brew Revolution Los Titanes Double Chocolate Stout,195748,"[('coffee', 1), ('black', 1), ('alcohol', 1), ('acidic', 1), ('burnt', 1)]"
1295,Cadejo Oktoberfest,229750,"[('bread', 1), ('barnyard', 1), ('heavy', 1), ('coffee', 1), ('butterscotch', 1), ('complex', 1), ('dark', 1), ('banana', 1), ('vanilla', 1), ('toast', 1)]"
1296,Cadejo Hija de Pooh,282119,"[('honey', 9), ('light', 8), ('toffee', 2), ('sweet', 2), ('hazy', 1), ('orange', 1), ('fresh', 1), ('intense', 1), ('beer', 1), ('hay', 1)]"
1297,Brew Revolution Venus Wit,176437,"[('dry', 4), ('beer', 3), ('pineapple', 2), ('sweet', 2), ('fruity', 2), ('buttery', 1), ('tart', 1), ('acidic', 1), ('white', 1)]"
1298,Brew Revolution La Odisea Salted Lime IPA,184338,"[('lemon', 1)]"
1299,Del Mar Light,27187,"[('wet', 1), ('light', 1)]"
1300,Suprema Champale,113149,"[('sweet', 3), ('malty', 1), ('alcohol', 1), ('bright', 1), ('beer', 1), ('light', 1), ('dry', 1), ('white', 1)]"
1301,Barrilito (El Salvador),50031,"[('fresh', 1), ('bright', 1), ('beer', 1), ('light', 1), ('white', 1)]"
1302,Cerveceria La Constancia (SABMiller),43450,"[('beer', 4), ('grainy', 1), ('lemon', 1), ('hot', 1)]"
1303,Cerveceria La Constancia (SABMiller),23809,"[('metallic', 2), ('smooth', 1), ('lime', 1)]"
1304,Rialto Special Lager,47862,"[('light', 7), ('clear', 6), ('bitter', 2), ('malty', 1), ('large', 1), ('lemon', 1), ('sweet', 1), ('crystal', 1), ('beer', 1), ('amber', 1)]"
1305,Pilsener Lite,132183,"[('beer', 5), ('frothy', 1), ('large', 1), ('wispy', 1), ('clear', 1), ('sweet', 1), ('medium', 1), ('fluffy', 1), ('dry', 1), ('white', 1)]"
1306,Rialto Light Lager,37598,"[('light', 5), ('lime', 4), ('clear', 3), ('sweet', 2), ('beer', 2), ('grainy', 1), ('alcoholic', 1), ('hot', 1), ('white', 1)]"
1307,Cerveceria La Constancia (SABMiller),71272,"[('complex', 1), ('beer', 1), ('tan', 1), ('amber', 1)]"
1308,Taurino Maximo,12518,"[('sweet', 4), ('beer', 4), ('clear', 3), ('fresh', 3), ('light', 3), ('grass', 2), ('malty', 1), ('cut', 1), ('dull', 1), ('straw', 1)]"
1309,Golden,132184,"[('white', 7), ('clear', 6), ('light', 6), ('sweet', 4), ('smooth', 4), ('bitter', 4), ('beer', 3), ('mild', 3), ('bread', 2), ('malty', 2)]"
1310,San Lucas Special Lager,22886,"[('beer', 7), ('light', 5), ('oily', 1), ('malty', 1), ('large', 1), ('musty', 1), ('lime', 1), ('bitter', 1)]"
1311,Suprema,3435,"[('malty', 5), ('white', 4), ('clear', 2), ('dry', 2), ('bread', 1), ('gold', 1), ('hazy', 1), ('bready', 1), ('rocky', 1), ('sweet', 1)]"
1312,Cerveceria La Constancia (SABMiller),49550,"[('light', 2), ('beer', 1), ('white', 1)]"
1313,Regia Extra,9177,"[('clear', 7), ('white', 6), ('sweet', 5), ('mild', 3), ('light', 3), ('grainy', 2), ('straw', 2), ('beer', 2), ('dry', 2), ('bitter', 2)]"
1314,Caguama Light,10541,"[('light', 9), ('white', 5), ('clear', 4), ('hot', 4), ('gold', 3), ('grass', 2), ('beer', 2), ('honey', 2), ('frothy', 1), ('heavy', 1)]"
1315,Pilsener of El Salvador,3371,"[('white', 10), ('clear', 9), ('sweet', 8), ('light', 7), ('malty', 6), ('straw', 3), ('beer', 3), ('medium', 3), ('gold', 2), ('grass', 2)]"
1316,Cerveceria La Constancia (SABMiller),8875,"[('beer', 3), ('light', 3), ('hazy', 1), ('clear', 1), ('alcohol', 1), ('straw', 1), ('metallic', 1), ('sweet', 1), ('alcoholic', 1), ('burnt', 1)]"
1317,Arriba Light,36308,"[('beer', 5), ('clear', 4), ('light', 4), ('white', 4), ('wet', 3), ('straw', 3), ('frothy', 2), ('astringent', 2), ('metallic', 2), ('large', 1)]"
1318,San Lucas,9180,"[('light', 10), ('clear', 6), ('beer', 5), ('gold', 4), ('sweet', 3), ('grass', 3), ('white', 3), ('wet', 2), ('grainy', 2), ('alcohol', 2)]"
1319,Old Chimneys Good King Henry Special Reserve,67522,"[('vanilla', 8), ('dark', 7), ('chocolate', 5), ('brown', 5), ('black', 4), ('sweet', 4), ('beer', 4), ('roasted', 3), ('burnt', 3), ('coffee', 2)]"
1320,Shepherd Neame,85733,"[('beer', 9), ('grapefruit', 6), ('pine', 4), ('sweet', 3), ('fruity', 3), ('bitter', 3), ('gold', 2), ('caramel', 2), ('amber', 2), ('viscous', 2)]"
1321,Cloudwater NW DIPA Citra,508820,"[('sweet', 4), ('orange', 3), ('hazy', 2), ('fruity', 2), ('bitter', 2), ('pineapple', 1), ('frothy', 1), ('heavy', 1), ('full', 1), ('mango', 1)]"
1322,Cloudwater DIPA - v13,497779,"[('medium', 5), ('hazy', 4), ('sweet', 4), ('light', 4), ('fruity', 4), ('spicy', 3), ('alcohol', 3), ('pine', 3), ('white', 3), ('pineapple', 2)]"
1323,Cloudwater Brew Co,409648,"[('orange', 6), ('hazy', 4), ('mango', 4), ('fresh', 4), ('white', 4), ('peach', 3), ('sweet', 3), ('smooth', 3), ('light', 3), ('malty', 2)]"
1324,Magic Rock Bourbon Barrel Bearded Lady Dessert Edition,328908,"[('coffee', 7), ('vanilla', 7), ('chocolate', 6), ('creamy', 6), ('dark', 5), ('black', 5), ('sweet', 5), ('beer', 5), ('full', 4), ('medium', 4)]"
1325,Siren,248429,"[('coffee', 17), ('dark', 13), ('chocolate', 9), ('sweet', 9), ('vanilla', 6), ('black', 6), ('brown', 6), ('full', 5), ('roasted', 5), ('tan', 5)]"
1326,Buxton / Omnipollo Yellow Belly Sundae,306806,"[('dark', 9), ('coffee', 4), ('vanilla', 4), ('chocolate', 4), ('complex', 2), ('black', 2), ('roast', 2), ('sweet', 2), ('beer', 2), ('hazy', 1)]"
1327,Cloudwater Birthday DIPA,487165,"[('orange', 8), ('sweet', 8), ('white', 8), ('mango', 7), ('grapefruit', 7), ('medium', 6), ('pineapple', 5), ('fruity', 4), ('full', 3), ('peach', 3)]"
1328,Northern Monk / Wylam I Like To Moob It Moob It,560910,"[('mango', 11), ('orange', 10), ('light', 7), ('lime', 5), ('pineapple', 4), ('full', 4), ('creamy', 4), ('beer', 4), ('earthy', 3), ('peach', 3)]"
1329,Buxton Single Barrel Rain Shadow (Bourbon),417916,"[('vanilla', 10), ('dark', 8), ('black', 8), ('sweet', 8), ('medium', 8), ('coffee', 6), ('chocolate', 6), ('tobacco', 5), ('complex', 4), ('bitter', 4)]"
1330,Cloudwater NW DIPA Citra Amarillo,537851,"[('orange', 11), ('mango', 7), ('hazy', 6), ('pineapple', 4), ('medium', 3), ('cloudy', 3), ('white', 3), ('bitter', 3), ('spicy', 2), ('peach', 2)]"
1331,Thornbridge Hall Bracia,97342,"[('dark', 9), ('chocolate', 8), ('coffee', 7), ('black', 5), ('sweet', 5), ('honey', 4), ('medium', 4), ('light', 4), ('deep', 4), ('full', 3)]"
1332,Beavertown / Caravan Coffee Spresso 2016 Edition,397770,"[('coffee', 17), ('dark', 8), ('chocolate', 8), ('bitter', 7), ('black', 6), ('light', 5), ('roasted', 4), ('earthy', 4), ('creamy', 4), ('full', 3)]"
1333,Cloudwater DIPA - v11,480544,"[('medium', 5), ('mango', 4), ('sweet', 4), ('cloudy', 4), ('fruity', 4), ('pineapple', 3), ('orange', 3), ('light', 3), ('white', 3), ('malty', 2)]"
1334,Fuller's,1038,"[('dark', 9), ('sweet', 7), ('brown', 5), ('earthy', 4), ('toffee', 4), ('orange', 3), ('nutty', 3), ('caramel', 3), ('amber', 3), ('spicy', 2)]"
1335,Cloudwater NW DIPA Ekuanot,531580,"[('orange', 8), ('white', 7), ('hazy', 3), ('heavy', 3), ('sweet', 3), ('pine', 3), ('medium', 3), ('fruity', 3), ('dry', 3), ('bitter', 3)]"
1336,Cloudwater / The Veil Chubbles,545984,"[('light', 12), ('medium', 8), ('bitter', 7), ('white', 6), ('mango', 5), ('sweet', 5), ('full', 4), ('pineapple', 3), ('frothy', 3), ('heavy', 3)]"
1337,Magic Rock Bourbon Barrel Bearded Lady Hazelnut Dessert Edition,418137,"[('chocolate', 18), ('black', 8), ('beer', 7), ('dark', 5), ('brown', 4), ('smooth', 4), ('oily', 2), ('heavy', 2), ('coffee', 2), ('full', 2)]"
1338,Cloudwater DDH IPA Citra,522951,"[('orange', 8), ('mango', 5), ('beer', 5), ('medium', 5), ('light', 4), ('white', 4), ('pineapple', 3), ('hazy', 3), ('full', 3), ('balanced', 3)]"
1339,Cloudwater / Other Half Tremendous Ideas,514912,"[('mango', 5), ('fruity', 4), ('medium', 3), ('hazy', 2), ('balanced', 2), ('peach', 2), ('fresh', 2), ('grass', 2), ('white', 2), ('oily', 1)]"
1340,Cloudwater Brew Co,441009,"[('bitter', 7), ('fresh', 5), ('medium', 5), ('light', 5), ('hazy', 4), ('dry', 4), ('mango', 3), ('peach', 3), ('sweet', 3), ('beer', 3)]"
1341,Cloudwater DIPA - v8,455619,"[('pine', 6), ('mango', 5), ('orange', 5), ('fresh', 5), ('beer', 5), ('grapefruit', 5), ('peel', 4), ('sweet', 3), ('smooth', 3), ('bitter', 3)]"
1342,Cloudwater DIPA - v10,472443,"[('orange', 4), ('cloudy', 4), ('white', 4), ('bitter', 4), ('hazy', 3), ('mango', 3), ('medium', 3), ('light', 2), ('dry', 2), ('full', 1)]"
1343,Cloudwater NE DIPA Citra Mosaic,512179,"[('bitter', 9), ('hazy', 6), ('fruity', 5), ('grapefruit', 5), ('white', 5), ('pineapple', 4), ('mango', 4), ('peach', 4), ('sweet', 4), ('medium', 4)]"
1344,Buxton Rain Shadow 11.8% ABV,292078,"[('dark', 8), ('coffee', 5), ('chocolate', 5), ('black', 4), ('bitter', 4), ('heavy', 3), ('roast', 3), ('creamy', 3), ('espresso', 2), ('malty', 2)]"
1345,The Kernel India Pale Ale Double Citra,164717,"[('caramel', 7), ('sweet', 5), ('beer', 4), ('medium', 3), ('grapefruit', 3), ('bitter', 3), ('hazy', 2), ('mango', 2), ('lemon', 2), ('white', 2)]"
1346,Cloudwater Imperial Stout Pedro Ximenez BA,455694,"[('dark', 8), ('chocolate', 7), ('brown', 7), ('sweet', 7), ('vanilla', 5), ('light', 4), ('caramel', 4), ('roast', 3), ('bitter', 3), ('full', 2)]"
1347,Beavertown / Boneyard Bloody Notorious,426167,"[('orange', 8), ('sweet', 5), ('white', 5), ('medium', 3), ('grapefruit', 3), ('gold', 2), ('hazy', 2), ('full', 2), ('clear', 2), ('lemon', 2)]"
1348,Beavertown Brewery,296821,"[('orange', 5), ('hazy', 4), ('heavy', 4), ('sweet', 4), ('medium', 4), ('light', 4), ('malty', 3), ('fruity', 3), ('grapefruit', 3), ('white', 3)]"
1349,Arbor / Moor Double Dark Alliance,218404,"[('coffee', 12), ('chocolate', 10), ('black', 7), ('dark', 6), ('sweet', 5), ('medium', 4), ('full', 3), ('roasted', 3), ('roast', 3), ('light', 3)]"
1350,Buxton The Living End (Bourbon Cask),311956,"[('dark', 12), ('chocolate', 11), ('roasted', 9), ('vanilla', 8), ('black', 7), ('brown', 6), ('medium', 5), ('full', 4), ('alcohol', 4), ('tan', 4)]"
1351,Cloudwater Brew Co,396117,"[('mango', 6), ('hazy', 4), ('orange', 4), ('alcohol', 3), ('sweet', 3), ('light', 3), ('oily', 2), ('full', 2), ('beer', 2), ('amber', 2)]"
1352,The Kernel Bière de Saison (Sour Cherry),477202,"[('light', 9), ('red', 6), ('sweet', 5), ('clear', 3), ('lemon', 3), ('straw', 3), ('medium', 3), ('dry', 3), ('barnyard', 2), ('hazy', 2)]"
1353,Cloudwater DIPA - v12,487166,"[('orange', 9), ('white', 9), ('grapefruit', 8), ('mango', 6), ('hazy', 5), ('medium', 5), ('sweet', 4), ('pine', 4), ('light', 4), ('fruity', 3)]"
1354,Beavertown / Prairie Artisanal Ales / Caravan Coffee Barrel Aged 'Spresso,330622,"[('coffee', 12), ('roasted', 7), ('brown', 6), ('vanilla', 5), ('black', 5), ('light', 5), ('sweet', 4), ('opaque', 4), ('oily', 3), ('dark', 3)]"
1355,Old Chimneys Good King Henry,23554,"[('chocolate', 13), ('black', 12), ('dark', 6), ('roasted', 6), ('beer', 6), ('burnt', 6), ('coffee', 5), ('vanilla', 4), ('sweet', 4), ('smooth', 3)]"
1356,The Kernel Brewery,219144,"[('chocolate', 6), ('black', 5), ('roasted', 4), ('sweet', 4), ('light', 4), ('tan', 4), ('dark', 3), ('alcohol', 3), ('brown', 3), ('medium', 3)]"
1357,Beavertown / 3 Floyds Tempus Project Heavy Lord Coffee,549535,"[('coffee', 17), ('dark', 11), ('roast', 7), ('chocolate', 5), ('black', 5), ('roasted', 4), ('brown', 4), ('sweet', 4), ('full', 3), ('light', 3)]"
1358,The Kernel Imperial Brown Stout London 1856,141501,"[('chocolate', 12), ('dark', 9), ('medium', 7), ('black', 5), ('brown', 5), ('light', 5), ('roasted', 4), ('alcohol', 4), ('coffee', 3), ('sweet', 3)]"
1359,Beavertown / 3 Floyds Tempus Project Heavy Lord,549534,"[('chocolate', 10), ('dark', 9), ('vanilla', 7), ('sweet', 7), ('coffee', 6), ('roasted', 6), ('full', 5), ('black', 5), ('tan', 5), ('malty', 3)]"
1360,Thornbridge Hall Courage Russian Imperial Stout,154865,"[('black', 9), ('dark', 8), ('licorice', 8), ('chocolate', 7), ('coffee', 6), ('roasted', 6), ('brown', 5), ('sweet', 5), ('full', 4), ('roast', 4)]"
1361,Cloudwater DDH IPA Chinook Citra [Spring Summer 2017],541430,"[('light', 4), ('orange', 3), ('fruity', 3), ('white', 3), ('hazy', 2), ('mango', 2), ('sweet', 2), ('medium', 2), ('cloudy', 2), ('bitter', 2)]"
1362,Crouch Vale Brewers Gold Extra,24512,"[('sweet', 5), ('beer', 4), ('white', 4), ('gold', 3), ('malty', 3), ('smooth', 3), ('bitter', 3), ('hazy', 2), ('medium', 2), ('light', 2)]"
1363,Magic Rock Bearded Lady Dessert Edition: Salted Caramel Bourbon BA,549524,"[('caramel', 18), ('chocolate', 11), ('dark', 8), ('vanilla', 6), ('coffee', 5), ('black', 4), ('roast', 4), ('toffee', 4), ('sweet', 4), ('light', 4)]"
1364,Siren / Evil Twin Even More Jesus VIII,216583,"[('chocolate', 15), ('dark', 9), ('coffee', 8), ('black', 7), ('sweet', 7), ('malty', 6), ('roasted', 6), ('licorice', 6), ('beer', 5), ('alcohol', 4)]"
1365,Magic Rock / YCH Hops Grower Owned,510675,"[('orange', 5), ('fruity', 5), ('white', 5), ('mango', 4), ('peach', 4), ('sweet', 4), ('beer', 4), ('medium', 4), ('light', 4), ('bitter', 4)]"
1366,Hanlon’s (prev O’Hanlon’s),31915,"[('dark', 8), ('caramel', 7), ('malty', 6), ('sweet', 5), ('light', 4), ('earthy', 3), ('brown', 3), ('figs', 3), ('fruity', 3), ('hazy', 2)]"
1367,Fuller's Imperial Stout (10.7%),226113,"[('dark', 11), ('chocolate', 11), ('black', 6), ('roasted', 6), ('sweet', 6), ('coffee', 5), ('roast', 5), ('vanilla', 4), ('alcohol', 3), ('toffee', 3)]"
1368,The Kernel Export Stout London 1890,126190,"[('coffee', 5), ('chocolate', 5), ('black', 5), ('dark', 4), ('oily', 3), ('roasted', 3), ('pine', 3), ('brown', 2), ('medium', 2), ('tan', 2)]"
1369,Asmara Lager Beer,13984,"[('grainy', 5), ('light', 4), ('hazy', 3), ('sweet', 3), ('round', 2), ('grass', 2), ('beer', 2), ('honey', 2), ('smooth', 2), ('mild', 2)]"
1370,Põhjala / To Øl Cellar Series - Taanilinn Cognac BA,363804,"[('roasted', 7), ('chocolate', 5), ('dark', 4), ('vanilla', 4), ('black', 4), ('alcohol', 4), ('sweet', 4), ('beer', 4), ('coffee', 3), ('balanced', 3)]"
1371,Põhjala Cellar Series - Öö XO,436728,"[('chocolate', 11), ('medium', 6), ('dark', 5), ('sweet', 5), ('heavy', 3), ('alcohol', 3), ('caramel', 3), ('spicy', 2), ('full', 2), ('complex', 2)]"
1372,Põhjala Cellar Series - Porridge Bullet,462925,"[('sweet', 6), ('vanilla', 5), ('black', 5), ('alcohol', 5), ('medium', 5), ('caramel', 5), ('full', 4), ('dark', 4), ('chocolate', 4), ('toffee', 4)]"
1373,Põhjala Cellar Series - Odravein Bourbon BA,366264,"[('vanilla', 6), ('sweet', 6), ('clear', 5), ('alcohol', 5), ('caramel', 5), ('dark', 4), ('medium', 4), ('copper', 3), ('full', 3), ('balanced', 3)]"
1374,Põhjala Cellar Series - Pime Öö PX,341001,"[('dark', 6), ('chocolate', 6), ('vanilla', 5), ('sweet', 5), ('full', 4), ('alcohol', 4), ('brown', 4), ('beer', 3), ('caramel', 3), ('complex', 2)]"
1375,Põhjala Öö,298025,"[('dark', 9), ('chocolate', 6), ('sweet', 3), ('roasted', 2), ('toffee', 2), ('brown', 2), ('oily', 1), ('bread', 1), ('coffee', 1), ('vanilla', 1)]"
1376,Põhjala Cellar Series - Rukkivein,506596,"[('brown', 8), ('sweet', 8), ('beer', 6), ('spicy', 5), ('complex', 4), ('dark', 3), ('toffee', 3), ('caramel', 3), ('malty', 2), ('red', 2)]"
1377,Lehe / Vasileostrovskaya Ravnodenstvie,449388,"[('dark', 18), ('chocolate', 11), ('black', 6), ('sweet', 6), ('brown', 5), ('bitter', 5), ('roasted', 4), ('light', 4), ('vanilla', 3), ('roast', 3)]"
1378,Põhjala / Brew By Numbers Cellar Series - Kolm Null Null Kolm,485931,"[('chocolate', 11), ('dark', 6), ('black', 6), ('brown', 5), ('caramel', 5), ('alcohol', 4), ('full', 3), ('roasted', 3), ('toffee', 3), ('sweet', 3)]"
1379,Põhjala Bänger,489888,"[('dark', 13), ('vanilla', 11), ('chocolate', 9), ('sweet', 9), ('pepper', 9), ('smooth', 7), ('black', 6), ('light', 6), ('fruity', 5), ('caramel', 4)]"
1380,Põhjala CocoBänger,510120,"[('dark', 9), ('chocolate', 7), ('coffee', 6), ('sweet', 6), ('alcohol', 4), ('medium', 4), ('brown', 3), ('heavy', 2), ('malty', 2), ('vanilla', 2)]"
1381,Põhjala Jõuluöö,423148,"[('vanilla', 7), ('chocolate', 7), ('roasted', 7), ('brown', 6), ('light', 5), ('dark', 4), ('black', 4), ('sweet', 4), ('medium', 4), ('creamy', 3)]"
1382,Põhjala Must Kuld - Kenyan Coffee Edition,323234,"[('coffee', 9), ('dark', 9), ('chocolate', 7), ('black', 3), ('roasted', 3), ('creamy', 3), ('fruity', 3), ('oily', 2), ('full', 2), ('malty', 2)]"
1383,Pühaste Dekadents,378093,"[('dark', 8), ('chocolate', 7), ('vanilla', 6), ('black', 5), ('sweet', 5), ('coffee', 4), ('full', 4), ('intense', 3), ('mild', 3), ('hazy', 2)]"
1384,Sori / AF Brew Midsummer Melancholy,422197,"[('sweet', 18), ('chocolate', 14), ('vanilla', 13), ('dark', 10), ('coffee', 6), ('full', 5), ('black', 5), ('creamy', 4), ('medium', 4), ('light', 4)]"
1385,Põhjala Öö Cassis,431132,"[('dark', 7), ('chocolate', 7), ('beer', 5), ('black', 3), ('malty', 2), ('roasted', 2), ('brown', 2), ('medium', 2), ('light', 2), ('fruity', 2)]"
1386,Põhjala Must Kuld,272686,"[('black', 5), ('coffee', 3), ('chocolate', 3), ('brown', 3), ('dark', 2), ('roasted', 2), ('honey', 2), ('mild', 2), ('medium', 2), ('frothy', 1)]"
