,name,id,most_freq
430,Struise Black Damnation V - Double Black,94961,"[('alcohol', 11), ('chocolate', 9), ('sweet', 6), ('roasted', 4), ('dark', 4), ('black', 3), ('complex', 3), ('burnt', 3), ('full', 3), ('anise', 2)]"
431,Bokkereyder Framboos Vanille,452444,"[('vanilla', 11), ('red', 8), ('bright', 6), ('medium', 3), ('fruity', 3), ('deep', 3), ('acidic', 3), ('sweet', 2), ('barnyard', 2), ('full', 2)]"
432,3 Fonteinen Zenne y Frontera Solera,547862,"[('white', 6), ('orange', 5), ('barnyard', 5), ('vanilla', 4), ('fruity', 4), ('woody', 4), ('sweet', 3), ('complex', 3), ('medium', 3), ('hazy', 3)]"
433,3 Fonteinen Schaarbeekse Kriek,24383,"[('tart', 6), ('red', 5), ('lemon', 4), ('leather', 3), ('mild', 2), ('hazy', 2), ('deep', 2), ('sweet', 1), ('cloudy', 1), ('complex', 1)]"
434,Cantillon,58615,"[('tart', 5), ('dry', 5), ('light', 5), ('acidic', 4), ('medium', 3), ('hazy', 3), ('red', 3), ('fruity', 3), ('cloudy', 2), ('white', 2)]"
435,Tilquin Oude Pinot Noir à l'Ancienne,465794,"[('red', 11), ('tart', 7), ('fruity', 4), ('light', 3), ('medium', 2), ('subtle', 2), ('white', 1), ('lime', 1), ('barnyard', 1), ('plum', 1)]"
436,Struise Pannepot Grand Reserva,83305,"[('brown', 9), ('dark', 7), ('sweet', 6), ('alcohol', 3), ('medium', 3), ('burnt', 2), ('spicy', 2), ('caramel', 2), ('roasted', 2), ('tobacco', 2)]"
437,Cantillon,140132,"[('medium', 8), ('tart', 5), ('light', 5), ('hay', 4), ('fruity', 4), ('vinegar', 4), ('dry', 4), ('dark', 3), ('cloudy', 2), ('white', 2)]"
438,St. Bernardus Brouwerij,61167,"[('sweet', 10), ('caramel', 7), ('dark', 7), ('alcohol', 4), ('clear', 4), ('brown', 4), ('complex', 3), ('malty', 3), ('creamy', 3), ('warming', 3)]"
439,3 Fonteinen Oude Geuze Golden Blend,167701,"[('tart', 5), ('hay', 5), ('light', 5), ('apple', 4), ('amber', 3), ('barnyard', 3), ('hazy', 2), ('subtle', 2), ('red', 2), ('lemon', 2)]"
440,Bokkereyder Perzik 2015,453414,"[('peach', 9), ('tart', 7), ('red', 6), ('light', 6), ('medium', 5), ('hazy', 4), ('barnyard', 3), ('intense', 3), ('fruity', 3), ('dry', 3)]"
441,Bokkereyder Framboos Cognac,452435,"[('red', 9), ('light', 9), ('dry', 6), ('deep', 5), ('clear', 3), ('intense', 3), ('ruby', 2), ('alcohol', 2), ('barnyard', 2), ('fresh', 2)]"
442,Belikin Chocolate Stout,185574,"[('chocolate', 8), ('brown', 4), ('dark', 3), ('malty', 2), ('roasted', 2), ('bitter', 2), ('sweet', 1), ('smoked', 1), ('opaque', 1), ('mild', 1)]"
443,Belikin Sorrel Stout,196652,"[('sweet', 8), ('dark', 3), ('brown', 3), ('malty', 2), ('medium', 2), ('red', 2), ('black', 1), ('creamy', 1), ('caramel', 1), ('roasted', 1)]"
444,Barefoot Blonde Ale,317040,"[('light', 4), ('sweet', 3), ('white', 2), ('medium', 2), ('hazy', 2), ('subtle', 1), ('gold', 1), ('grass', 1)]"
445,Belikin Stout,7183,"[('light', 9), ('dark', 7), ('brown', 7), ('chocolate', 6), ('roasted', 5), ('malty', 4), ('sweet', 3), ('caramel', 3), ('clear', 2), ('nutty', 2)]"
446,Belikin Verano,277872,"[('white', 1), ('clear', 1), ('chocolate', 1)]"
447,Belikin galaxy,277875,"[('white', 1), ('bitter', 1)]"
448,Belikin Premium,9077,"[('malty', 6), ('sweet', 4), ('white', 2), ('amber', 2), ('clear', 2), ('gold', 2), ('toffee', 2), ('light', 2), ('grapefruit', 1), ('orange', 1)]"
449,Belikin Beer,7182,"[('sweet', 4), ('white', 3), ('malty', 2), ('mild', 2), ('light', 2), ('grainy', 1), ('clear', 1), ('harsh', 1), ('medium', 1), ('bread', 1)]"
450,Belikin Lighthouse Lager,9078,"[('white', 3), ('clear', 3), ('straw', 3), ('light', 3), ('grainy', 2), ('malty', 2), ('sweet', 1), ('medium', 1), ('wispy', 1), ('tart', 1)]"
451,Beaufort Lager (Benin),520255,"[('sweet', 6), ('grainy', 5), ('white', 3), ('malty', 3), ('mild', 3), ('clear', 2), ('fresh', 2), ('light', 2), ('dull', 1), ('honey', 1)]"
452,Castel Beer (Benin),234009,"[('white', 6), ('clear', 4), ('fruity', 3), ('light', 3), ('sweet', 2), ('hay', 2), ('harsh', 1), ('red', 1), ('butterscotch', 1)]"
453,La Béninoise,13170,"[('white', 6), ('light', 6), ('sweet', 4), ('clear', 4), ('medium', 3), ('straw', 2), ('bitter', 2), ('bright', 2), ('grainy', 1), ('malty', 1)]"
454,Dockyard A Whale of a Wheat,126286,"[('white', 5), ('lemon', 3), ('straw', 3), ('cloudy', 2), ('banana', 2), ('clove', 2), ('sweet', 1), ('spicy', 1), ('hazy', 1), ('full', 1)]"
455,Dockyard Black Anchor Porter,126291,"[('chocolate', 9), ('brown', 7), ('coffee', 6), ('light', 6), ('dark', 5), ('roasted', 4), ('roast', 3), ('sweet', 3), ('medium', 3), ('black', 2)]"
456,Dockyard Somers Amber Ale,126289,"[('amber', 5), ('clear', 5), ('light', 5), ('caramel', 4), ('toffee', 3), ('brown', 3), ('copper', 2), ('white', 2), ('peel', 2), ('bitter', 2)]"
457,Dockyard Trunk Island Pale Ale,126290,"[('copper', 3), ('caramel', 3), ('light', 3), ('amber', 2), ('medium', 2), ('hazy', 2), ('sweet', 1), ('balanced', 1), ('cloudy', 1), ('grapefruit', 1)]"
458,Dockyard Nathan's Brown Ale,447902,"[('caramel', 2), ('sweet', 1), ('tan', 1), ('brown', 1)]"
459,Dockyard St David's Lager,126288,"[('clear', 4), ('white', 3), ('hay', 2), ('light', 2), ('copper', 1), ('mild', 1), ('earthy', 1), ('metallic', 1), ('bitter', 1), ('grass', 1)]"
460,Namgay Bhutanese Milk Stout,522909,"[('coffee', 2), ('sweet', 1), ('black', 1), ('balanced', 1), ('caramel', 1), ('roasted', 1), ('dark', 1), ('chocolate', 1), ('fruity', 1), ('brown', 1)]"
461,Namgay Bhutanese IPA,522908,"[('amber', 3), ('bitter', 2), ('sweet', 1), ('grapefruit', 1), ('clear', 1), ('medium', 1), ('pine', 1)]"
462,Ser Bhum Dragon Stout,522158,"[('chocolate', 7), ('roasted', 5), ('medium', 4), ('caramel', 4), ('coffee', 4), ('dark', 4), ('sweet', 3), ('brown', 3), ('black', 2), ('bready', 2)]"
463,Ser Bhum Bhutan Glory - Amber Ale,522160,"[('amber', 7), ('caramel', 5), ('clear', 4), ('sweet', 3), ('earthy', 3), ('bitter', 3), ('light', 3), ('copper', 2), ('balanced', 2), ('grainy', 2)]"
464,Namgay Bhutanese Dark Ale,522912,"[('dark', 4), ('brown', 4), ('bread', 2), ('sweet', 1), ('complex', 1), ('creamy', 1), ('caramel', 1), ('earthy', 1), ('chocolate', 1), ('fruity', 1)]"
465,Namgay Bhutanese Red Rice Lager,522910,"[('sweet', 3), ('amber', 3), ('medium', 2), ('fruity', 2), ('clear', 1), ('spicy', 1), ('caramel', 1), ('red', 1), ('light', 1), ('silky', 1)]"
466,Namgay Bhutanese Apple Cider,522911,"[('balanced', 1), ('hazy', 1), ('apple', 1)]"
467,Kinjore Thunder 15000,520850,"[('alcohol', 3), ('apple', 3), ('clear', 2), ('sweet', 1), ('dull', 1), ('medium', 1), ('mild', 1), ('full', 1), ('gold', 1), ('fruity', 1)]"
468,Bumthang Red Panda Weissbier (Weiss Beer),29125,"[('white', 7), ('light', 6), ('banana', 5), ('cloudy', 4), ('clove', 4), ('hazy', 3), ('phenolic', 3), ('metallic', 3), ('lemon', 3), ('straw', 3)]"
469,Druk Supreme,372624,"[('sweet', 3), ('white', 3), ('malty', 3), ('clear', 2), ('mild', 2), ('medium', 1), ('caramel', 1), ('gold', 1), ('fresh', 1), ('grass', 1)]"
470,Druk Lager,372259,"[('sweet', 1), ('hot', 1), ('grainy', 1), ('clear', 1), ('dull', 1), ('gold', 1), ('apple', 1), ('light', 1)]"
471,Kinjore Dragon Frost,500771,"[('sweet', 2), ('white', 2), ('medium', 2), ('fruity', 2), ('light', 2), ('creamy', 1), ('hazy', 1), ('heavy', 1), ('oily', 1), ('metallic', 1)]"
472,Druk 11000 Strong,84262,"[('sweet', 5), ('light', 4), ('alcohol', 3), ('alcoholic', 3), ('fruity', 3), ('white', 2), ('malty', 2), ('clear', 2), ('medium', 2), ('bitter', 2)]"
473,Kushaav El Salar,254677,"[('white', 2), ('banana', 2), ('light', 2), ('sweet', 1), ('grainy', 1), ('complex', 1), ('frothy', 1), ('delicate', 1), ('fruity', 1), ('pepper', 1)]"
474,Stier Weizen,329957,"[('sweet', 2), ('banana', 2), ('fruity', 2), ('light', 2), ('white', 1), ('creamy', 1), ('hazy', 1), ('oily', 1)]"
475,Reineke Lager,196405,"[('frothy', 2), ('light', 2), ('white', 1), ('subtle', 1), ('gold', 1), ('gassy', 1), ('smooth', 1)]"
476,Reineke Bräu,122988,"[('light', 5), ('sweet', 2), ('cloudy', 1), ('white', 1), ('frothy', 1), ('hazy', 1), ('banana', 1), ('intense', 1), ('butterscotch', 1), ('fruity', 1)]"
477,Niebla Barley Wine,531827,"[('sweet', 1), ('white', 1), ('vanilla', 1), ('bitter', 1), ('brown', 1)]"
478,Taquiña Stout (Cerveza Negra Especial),55228,"[('caramel', 4), ('chocolate', 4), ('sweet', 3), ('roasted', 3), ('light', 3), ('tan', 2), ('dark', 2), ('black', 1), ('malty', 1), ('coffee', 1)]"
479,Teds Cerveceria Chala,71743,"[('medium', 3), ('white', 2), ('hazy', 2), ('lemon', 2), ('tart', 1), ('delicate', 1), ('smooth', 1), ('sharp', 1), ('light', 1)]"
480,Kushaav Aleksandra,188996,"[('light', 4), ('sweet', 2), ('fruity', 2), ('white', 1), ('frothy', 1), ('hazy', 1), ('dry', 1)]"
481,Kushaav Coqueta (Strong Porter),188997,"[('sweet', 2), ('chocolate', 2), ('brown', 2), ('light', 2), ('clear', 1), ('caramel', 1), ('frothy', 1), ('hazy', 1), ('coffee', 1), ('roasted', 1)]"
482,Vicos Chuqi,254678,"[('light', 4), ('white', 1), ('frothy', 1), ('hazy', 1), ('tart', 1), ('oily', 1), ('quenching', 1), ('dry', 1)]"
483,Saya Ambar,254683,"[('light', 4), ('sweet', 3), ('amber', 2), ('caramel', 2), ('copper', 1), ('malty', 1), ('clear', 1), ('frothy', 1), ('heavy', 1), ('roasted', 1)]"
484,Reineke Dunkel,128695,"[('dark', 6), ('caramel', 3), ('nutty', 3), ('sweet', 2), ('fruity', 2), ('brown', 2), ('light', 2), ('earthy', 1), ('chocolate', 1), ('butterscotch', 1)]"
485,Teddybeer,45832,"[('light', 5), ('malty', 4), ('sweet', 3), ('white', 3), ('fruity', 3), ('amber', 2), ('clear', 2), ('cloudy', 1), ('orange', 1), ('full', 1)]"
486,Corsa Dunkel,339613,"[('light', 3), ('sweet', 2), ('caramel', 2), ('brown', 2), ('copper', 1), ('frothy', 1), ('roasted', 1), ('dark', 1), ('nutty', 1), ('fruity', 1)]"
487,Saya Dorada,155608,"[('light', 7), ('white', 3), ('sweet', 2), ('bitter', 2), ('balanced', 1), ('grapefruit', 1), ('creamy', 1), ('barnyard', 1), ('frothy', 1), ('gold', 1)]"
488,Vicos Ch'ama,212762,"[('light', 4), ('fruity', 2), ('sweet', 1), ('white', 1), ('frothy', 1), ('bitter', 1), ('dry', 1)]"
489,Niebla Stout,531834,"[('chocolate', 3), ('sweet', 1), ('black', 1), ('creamy', 1), ('medium', 1), ('heavy', 1), ('oily', 1), ('fresh', 1), ('brown', 1)]"
490,Brewcraft IPA (Eee-Pah),338215,"[('orange', 1), ('medium', 1), ('lemon', 1)]"
491,Cerveza Real,173221,"[('hot', 1), ('white', 1), ('dry', 1)]"
492,Stier Honey Bier,329953,"[('honey', 2), ('orange', 1), ('lemon', 1), ('dry', 1)]"
493,Platinum Cerveza De Lujo,339823,"[('sweet', 1), ('white', 1), ('medium', 1), ('bright', 1)]"
494,Cervecería Boliviana Nacional (AB-InBev),197160,"[('coffee', 3), ('roasted', 2), ('chocolate', 2), ('smoked', 1), ('malty', 1), ('frothy', 1), ('dark', 1), ('brown', 1)]"
495,Kropl's Bierhaus Schwarzbier,329965,"[('sweet', 2), ('coffee', 2), ('brown', 2), ('light', 2), ('cloudy', 1), ('caramel', 1), ('dark', 1), ('chocolate', 1)]"
496,Huari con Miel,531843,"[('honey', 3), ('white', 1), ('medium', 1), ('bitter', 1), ('toast', 1), ('bright', 1), ('wet', 1)]"
497,Stier IPA,346779,"[('light', 3), ('caramel', 2), ('sweet', 1), ('cloudy', 1), ('white', 1), ('amber', 1), ('frothy', 1)]"
498,Sureña Chanchito Obscura Tropicalizada,66703,"[('sweet', 2), ('malty', 2), ('brown', 2), ('roasted', 1)]"
499,Saya Ale,79200,"[('malty', 2), ('tart', 2), ('white', 1), ('amber', 1), ('clear', 1), ('fruity', 1), ('light', 1)]"
500,Stier Pilsener,329959,"[('lemon', 2), ('heavy', 1)]"
501,Auténtica Pilsen Premium Exportación,148019,"[('white', 2), ('gold', 2), ('sweet', 1), ('hot', 1), ('grainy', 1), ('clear', 1), ('bread', 1), ('tart', 1), ('honey', 1), ('heavy', 1)]"
502,Paceña Black,66700,"[('sweet', 8), ('brown', 7), ('light', 7), ('dark', 5), ('black', 4), ('medium', 4), ('chocolate', 3), ('clear', 2), ('caramel', 2), ('fruity', 2)]"
503,Kropl's Bierhaus Pale Ale,329961,"[('light', 4), ('sweet', 2), ('caramel', 2), ('white', 1), ('hazy', 1), ('prickly', 1), ('fruity', 1), ('acidic', 1)]"
504,Imperial (Bolivia),195962,"[('sweet', 1), ('large', 1), ('white', 1), ('clear', 1), ('tart', 1), ('straw', 1)]"
505,Sureña Cerveza Especial Tropicalizada,20553,"[('sweet', 1), ('malty', 1), ('mild', 1)]"
506,Stier Strong Ale,329958,"[('light', 3), ('sweet', 2), ('copper', 1), ('cloudy', 1), ('white', 1), ('alcohol', 1), ('amber', 1), ('caramel', 1), ('dark', 1), ('fruity', 1)]"
507,Paceña Pico De Oro,470108,"[('white', 7), ('sweet', 4), ('clear', 4), ('light', 4), ('metallic', 3), ('frothy', 2), ('grass', 2), ('hot', 1), ('grainy', 1), ('creamy', 1)]"
508,Judas Cerveza Fuerte,148015,"[('sweet', 6), ('caramel', 5), ('white', 4), ('alcohol', 4), ('amber', 3), ('clear', 3), ('light', 3), ('honey', 2), ('oily', 2), ('toffee', 2)]"
509,Cervecería Boliviana Nacional (AB-InBev),78915,"[('red', 2), ('sweet', 1), ('malty', 1), ('orange', 1), ('bitter', 1), ('light', 1)]"
510,Sureña Stout Porter,20552,"[('sweet', 4), ('roasted', 2), ('chocolate', 1), ('brown', 1)]"
511,Stier Stout,329960,"[('light', 4), ('sweet', 2), ('roasted', 2), ('brown', 2), ('cloudy', 1), ('burnt', 1), ('white', 1), ('caramel', 1), ('tart', 1), ('coffee', 1)]"
512,Sureña Sesquicentenario,20554,"[('sweet', 2), ('malty', 2), ('dry', 2), ('alcohol', 1), ('clear', 1), ('honey', 1), ('straw', 1)]"
513,Saya Negra,79201,"[('dark', 6), ('amber', 4), ('sweet', 3), ('burnt', 2), ('creamy', 2), ('alcohol', 2), ('tart', 2), ('bitter', 2), ('copper', 1), ('clear', 1)]"
514,Paceña Tropical Extra,21750,"[('malty', 4), ('tart', 3), ('light', 3), ('white', 2), ('fruity', 2), ('dry', 2), ('hot', 1), ('grainy', 1), ('clear', 1), ('harsh', 1)]"
515,Kropl's Bierhaus Dunkel,329963,"[('sweet', 2), ('light', 2), ('cloudy', 1), ('amber', 1), ('dark', 1), ('licorice', 1), ('brown', 1), ('acidic', 1)]"
516,Bonaire Blonde,458311,"[('hazy', 8), ('sweet', 7), ('malty', 5), ('orange', 5), ('white', 4), ('medium', 4), ('mild', 4), ('spicy', 4), ('round', 3), ('fresh', 3)]"
517,Lovac Barrique 2015,443785,"[('medium', 6), ('light', 5), ('sweet', 4), ('caramel', 4), ('copper', 3), ('amber', 3), ('hazy', 3), ('tart', 3), ('white', 2), ('malty', 2)]"
518,Castrum Gruit,424017,"[('medium', 4), ('brown', 3), ('sweet', 2), ('white', 2), ('malty', 2), ('dark', 2), ('lemon', 2), ('balanced', 1), ('amber', 1), ('clear', 1)]"
519,Semizburg Karanđoloz,435204,"[('medium', 8), ('caramel', 8), ('coffee', 7), ('black', 5), ('roasted', 5), ('brown', 5), ('creamy', 4), ('dark', 3), ('chocolate', 3), ('light', 3)]"
520,Oldbridž Barleywine,338640,"[('creamy', 2), ('alcohol', 2), ('apricot', 2), ('balanced', 1), ('white', 1), ('medium', 1), ('honey', 1), ('dark', 1), ('fresh', 1), ('red', 1)]"
521,Oldbridž Nelson Session Pale Ale,342162,"[('white', 2), ('medium', 2), ('bitter', 2), ('fruity', 2), ('mild', 1), ('hazy', 1), ('full', 1), ('pine', 1)]"
522,Lovac Boroviti Stout,376107,"[('chocolate', 5), ('blueberry', 4), ('roasted', 4), ('black', 3), ('medium', 3), ('dark', 3), ('brown', 3), ('sweet', 2), ('hazy', 2), ('coffee', 2)]"
523,Oldbridž Black Devil Russian Imperial Stout,270467,"[('coffee', 7), ('dark', 6), ('black', 5), ('chocolate', 5), ('medium', 4), ('roasted', 4), ('brown', 4), ('sweet', 2), ('white', 2), ('red', 2)]"
524,Prima Božićno,68387,"[('grainy', 2), ('white', 2), ('creamy', 2), ('fresh', 2), ('bitter', 2), ('malty', 1), ('round', 1), ('orange', 1), ('oily', 1), ('full', 1)]"
525,Castrum Porter,424023,"[('chocolate', 4), ('medium', 3), ('dark', 2), ('licorice', 2), ('light', 2), ('black', 1), ('white', 1), ('caramel', 1), ('hazy', 1), ('coffee', 1)]"
526,Džudžan Mrgud Stout,483950,"[('roasted', 8), ('coffee', 7), ('burnt', 4), ('caramel', 4), ('bitter', 4), ('light', 4), ('black', 3), ('chocolate', 3), ('sweet', 2), ('medium', 2)]"
527,Castrum Pale Ale,424018,"[('medium', 3), ('light', 3), ('amber', 2), ('orange', 2), ('bitter', 2), ('fruity', 2), ('peach', 1), ('cloudy', 1), ('hazy', 1), ('tangerine', 1)]"
528,Cooltura IPA,438160,"[('orange', 3), ('pine', 3), ('bitter', 2), ('fruity', 2), ('light', 2), ('cloudy', 1), ('burnt', 1), ('creamy', 1), ('alcohol', 1), ('medium', 1)]"
529,Lovac Kofein Stout,438930,"[('coffee', 3), ('dark', 3), ('black', 2), ('medium', 2), ('creamy', 1), ('hazy', 1), ('roasted', 1), ('tan', 1), ('chocolate', 1), ('licorice', 1)]"
530,Gorštak Pale Ale,520210,"[('fruity', 2), ('light', 2), ('sweet', 1), ('malty', 1), ('creamy', 1), ('medium', 1)]"
531,Kotromanićevo Domaće Pivo Gruit,396628,"[('peach', 1), ('cloudy', 1), ('white', 1), ('spicy', 1), ('brown', 1), ('grass', 1)]"
532,Banjalučka Pivara,19463,"[('dark', 9), ('roasted', 5), ('brown', 5), ('black', 4), ('mild', 4), ('coffee', 4), ('smooth', 3), ('lingering', 2), ('burnt', 2), ('malty', 2)]"
533,Oldbridž Grodziskie,342157,"[('smoked', 4), ('smooth', 2), ('black', 1), ('medium', 1), ('mild', 1), ('hazy', 1), ('light', 1)]"
534,Cooltura APA,438156,"[('fruity', 3), ('light', 2), ('grainy', 1), ('white', 1), ('orange', 1), ('medium', 1), ('hazy', 1), ('intense', 1), ('bitter', 1), ('dry', 1)]"
535,Lovac Dead Fish Pale Ale,438237,"[('medium', 3), ('light', 3), ('grainy', 2), ('bitter', 2), ('fruity', 2), ('grapefruit', 1), ('malty', 1), ('hazy', 1), ('tart', 1)]"
536,Oldbridž Oatmeal Cookie Brown Ale,342165,"[('sweet', 3), ('full', 3), ('brown', 3), ('malty', 2), ('hazy', 1), ('chocolate', 1), ('bitter', 1), ('smooth', 1)]"
537,Kamen Pšenično,440655,"[('banana', 3), ('sweet', 1), ('orange', 1), ('medium', 1), ('hazy', 1), ('fruity', 1), ('smooth', 1), ('light', 1)]"
538,Cooltura Amber,438157,"[('caramel', 3), ('light', 3), ('medium', 2), ('bitter', 2), ('amber', 1), ('bread', 1), ('hazy', 1), ('tart', 1), ('roasted', 1), ('dark', 1)]"
539,Lovac Pale Ale,321352,"[('fruity', 6), ('mild', 5), ('sweet', 4), ('white', 4), ('bitter', 4), ('orange', 3), ('hazy', 3), ('cloudy', 2), ('malty', 2), ('medium', 2)]"
540,Gorštak Brown Ale,520215,"[('nutty', 2), ('brown', 2), ('white', 1), ('full', 1), ('dark', 1)]"
541,Semizburg Prikaza,435202,"[('malty', 2), ('bitter', 2), ('fruity', 2), ('apricot', 2), ('amber', 1), ('medium', 1), ('hazy', 1), ('full', 1), ('light', 1)]"
542,Oldbridž Brown Ale,214003,"[('brown', 9), ('medium', 5), ('caramel', 5), ('cloudy', 4), ('roasted', 3), ('light', 3), ('black', 2), ('malty', 2), ('creamy', 2), ('tan', 2)]"
543,Prva Fočanska Pivara No1 Porter,440593,"[('coffee', 3), ('dark', 2), ('chocolate', 2), ('malty', 1), ('creamy', 1), ('hazy', 1), ('roasted', 1), ('bitter', 1), ('licorice', 1), ('brown', 1)]"
544,Castrum Maksim Gorki Double IPA,438169,"[('earthy', 8), ('caramel', 7), ('medium', 6), ('alcohol', 5), ('fruity', 4), ('peach', 3), ('bitter', 3), ('sweet', 2), ('white', 2), ('amber', 2)]"
545,Kaltenberg Hefe Weissbier (Banjalučka),470632,"[('light', 10), ('banana', 8), ('medium', 5), ('white', 4), ('hazy', 4), ('sweet', 3), ('apple', 3), ('large', 1), ('grainy', 1), ('creamy', 1)]"
546,Gorštak Hoppy Wheat,520209,"[('light', 2), ('creamy', 1)]"
547,BoMar Tamno Pivo,321359,"[('dark', 5), ('creamy', 3), ('light', 2), ('sweet', 1), ('complex', 1), ('white', 1), ('malty', 1), ('mild', 1), ('coffee', 1), ('smooth', 1)]"
548,Castrum Ginger Ale,424020,"[('medium', 5), ('dry', 3), ('light', 3), ('white', 2), ('spicy', 2), ('cloudy', 1), ('malty', 1), ('alcohol', 1), ('bread', 1), ('caramel', 1)]"
549,Gelender Nonchalant,483952,"[('sweet', 2), ('orange', 2), ('honey', 2), ('bitter', 2), ('zest', 1), ('white', 1), ('medium', 1), ('hazy', 1), ('fresh', 1), ('light', 1)]"
550,Livanjsko Svijetlo Pivo,183502,"[('dark', 4), ('malty', 3), ('bitter', 3), ('white', 2), ('orange', 2), ('medium', 2), ('fresh', 2), ('peach', 1), ('hazy', 1), ('acidic', 1)]"
551,Semizburg Stuha,435205,"[('medium', 7), ('white', 3), ('orange', 3), ('caramel', 2), ('bitter', 2), ('dry', 2), ('light', 2), ('sweet', 1), ('malty', 1), ('amber', 1)]"
552,Brew Craft Company Hefeweizen Maher,520026,"[('banana', 5), ('white', 3), ('malty', 3), ('light', 3), ('sweet', 2), ('hazy', 2), ('cloudy', 1), ('medium', 1), ('mild', 1), ('caramel', 1)]"
553,Semizburg Drekavac,435206,"[('white', 1), ('malty', 1), ('clear', 1), ('orange', 1), ('medium', 1)]"
554,Black Dog Tennessee Porter,507983,"[('dark', 2), ('fruity', 2), ('roast', 1), ('sweet', 1), ('black', 1), ('white', 1), ('malty', 1), ('creamy', 1), ('mild', 1), ('red', 1)]"
555,Silvertown Vidran,537265,"[('dry', 2), ('white', 1), ('creamy', 1), ('amber', 1), ('hazy', 1), ('tobacco', 1), ('leather', 1)]"
556,Kosača,127115,"[('dark', 6), ('coffee', 5), ('sweet', 3), ('malty', 3), ('chocolate', 3), ('black', 2), ('white', 2), ('burnt', 1), ('creamy', 1), ('alcohol', 1)]"
557,Cooltura Brlja Pale Ale,438159,"[('malty', 2), ('medium', 1), ('bread', 1), ('hazy', 1), ('bitter', 1), ('light', 1)]"
558,St Louis Export,183266,"[('sweet', 4), ('light', 4), ('white', 3), ('clear', 2), ('bitter', 2), ('lingering', 1), ('grainy', 1), ('medium', 1), ('gold', 1), ('dry', 1)]"
559,St. Louis Lager,54298,"[('light', 6), ('grainy', 5), ('white', 4), ('straw', 4), ('sweet', 3), ('medium', 3), ('bread', 3), ('dry', 3), ('burnt', 1), ('clear', 1)]"
560,Tupiniquim Monjolo Imperial Porter,280815,"[('dark', 10), ('coffee', 7), ('chocolate', 7), ('brown', 7), ('black', 6), ('medium', 5), ('roast', 4), ('sweet', 4), ('caramel', 4), ('bitter', 4)]"
561,Bodebrown Perigosa Imperial IPA,136156,"[('bitter', 5), ('grapefruit', 3), ('zest', 2), ('amber', 2), ('orange', 2), ('medium', 2), ('caramel', 2), ('heavy', 2), ('light', 2), ('creamy', 1)]"
